Date,Job Title,Link,Company,Location,Job Type
2019-06-28,Rédacteurs de tutoriels (travail à distance),https://www.jobinfocamer.com/job/21060/redacteurs-de-tutoriels-travail-a-distance--a-tech-insights-ltd,Tech Insights Ltd,Douala,Part-time
2019-06-19,Développeur Mobile Android/IOS,https://www.jobinfocamer.com/job/20947/developpeur-mobile-android-ios-a-advance-it-group,ADVANCE IT GROUP,Yaoundé,Full-time
2019-06-19,DÉVELOPPEUR WEB,https://www.jobinfocamer.com/job/20945/developpeur-web-a-mainic-sas,Mainic SAS,Douala,Internship
2019-06-18,Développeur web junior,https://www.jobinfocamer.com/job/20934/developpeur-web-junior-a-ets-nobisoft,ETS NOBISOFT,Douala,Internship
2019-06-18,Gestionnaire des données et de la cartographie,https://www.jobinfocamer.com/job/20931/gestionnaire-des-donnees-et-de-la-cartographie-a-action-contre-la-faim-acf-,Action Contre la Faim(ACF),Maroua,Part-time
2019-06-15,INGENIEUR RESEAUX TELECOM,https://www.jobinfocamer.com/job/20901/ingenieur-reseaux-telecom-a-societe-generale-cameroun,SOCIETE GENERALE CAMEROUN,Douala,Full-time
2019-06-15,RESPONSABLE QUALITE et MAITRISE D OUVRAGE DSI,https://www.jobinfocamer.com/job/20896/responsable-qualite-et-maitrise-d-ouvrage-dsi-a-bollore-transport-logistics,BOLLORE TRANSPORT & LOGISTICS,Douala,Full-time
2019-06-15,"CHARGE DE SUPPORT, TRANSITION APPLICATIFS ET GESTIONNAIRE DE DONNÉES DE RÉFÉRENCE",https://www.jobinfocamer.com/job/20895/charge-de-support-transition-applicatifs-et-gestionnaire-de-donnees-de-reference-a-bollore-transport-logistics,BOLLORE TRANSPORT & LOGISTICS,Douala,Full-time
2019-06-14,Stagiaires Développeurs,https://www.jobinfocamer.com/job/20892/stagiaires-developpeurs-a-h2-altitude,H2 Altitude,Yaoundé,Internship
2019-06-12,DÉVELOPPEUR LOGICIEL/SOFTWARE DEVELOPER,https://www.jobinfocamer.com/job/20855/developpeur-logiciel-software-developer-a-gtic,GTIC,Douala,Part-time
2019-06-11,IT Intern,https://www.jobinfocamer.com/job/20845/it-intern-a-world-wilde-fund-for-nature-wwf-,World Wilde Fund for Nature(WWF),Yaoundé,Internship
2019-06-10,Développeur Full Stack Java EE / Angular,https://www.jobinfocamer.com/job/20831/developpeur-full-stack-java-ee-angular-a-softconfig,SoftConfig,Douala,Part-time
2019-06-07,Responsables formations pour entreprises,https://www.jobinfocamer.com/job/20783/responsables-formations-pour-entreprises-a-polytech-valor,POLYTECH VALOR,Yaoundé,Full-time
2019-06-07,Contrôleurs,https://www.jobinfocamer.com/job/20786/controleurs-a-megasoft-sarl,MEGASOFT SARL,Yaoundé,Internship
2019-06-05,Stage Ingénieur Système / Administrateur Réseau,https://www.jobinfocamer.com/job/20748/stage-ingenieur-systeme-administrateur-reseau-a-mard-ets,Mard Ets,Douala,Internship
2019-06-05,Stage développement web,https://www.jobinfocamer.com/job/20747/stage-developpement-web-a-mard-ets,Mard Ets,Douala,Internship
2019-06-05,Stage développeur Front End - Angular/Vuejs/React,https://www.jobinfocamer.com/job/20746/stage-developpeur-front-end-angular-vuejs-react-a-mard-ets,Mard Ets,Douala,Internship
2019-06-05,Stage Objet connecté - Electronicien Programmeur,https://www.jobinfocamer.com/job/20745/stage-objet-connecte-electronicien-programmeur-a-mard-ets,Mard Ets,Douala,Internship
2019-06-01,Webdesigner,https://www.jobinfocamer.com/job/20721/webdesigner-a-particulier,Particulier,Douala,Part-time
2019-05-29,Secrétaire de projet,https://www.jobinfocamer.com/job/20697/secretaire-de-projet-a-megasoft-sarl,MEGASOFT SARL,Yaoundé,Part-time
2019-05-29,Assistant Chef de Projet,https://www.jobinfocamer.com/job/20696/assistant-chef-de-projet-a-megasoft-sarl,MEGASOFT SARL,Yaoundé,Part-time
2019-05-29,STAGE PROFESSIONNEL,https://www.jobinfocamer.com/job/20694/stage-professionnel-a-axxentis,Axxentis,Yaoundé,Internship
2019-05-28,Stagiaires de haut niveau en informatique ou en mathématiques,https://www.jobinfocamer.com/job/20690/stagiaires-de-haut-niveau-en-informatique-ou-en-mathematiques-a-megasoft-sarl,MEGASOFT SARL,Yaoundé,Internship
2019-05-28,IT MANAGER,https://www.jobinfocamer.com/job/20684/it-manager-a-african-institute-for-mathematical-sciences,African Institute for Mathematical Sciences,Limbe,Part-time
2019-05-28,Ingénieur des travaux informatique ou DUT en informatique,https://www.jobinfocamer.com/job/20692/ingenieur-des-travaux-informatique-ou-dut-en-informatique-a-megasoft-sarl,MEGASOFT SARL,Yaoundé,Part-time
2019-05-25,Animateur des Ateliers Informatiques,https://www.jobinfocamer.com/job/20668/animateur-des-ateliers-informatiques-a-genius-center,GENIUS CENTER,Kribi,Internship
2019-05-24,INFORMATICIENS SPECIALISTES DE BASES DE DONNEES,https://www.jobinfocamer.com/job/20660/informaticiens-specialistes-de-bases-de-donnees-a-entreprise-de-la-place,Entreprise de la place,Yaoundé,Part-time
2019-05-20,Ingénieur développement Web,https://www.jobinfocamer.com/job/20601/ingenieur-developpement-web-a-themis-technologies,Thémis technologies,Yaoundé,Internship
2019-05-17,Stagiaire developpeur,https://www.jobinfocamer.com/job/20579/stagiaire-developpeur-a-themis-technologies,Thémis technologies,Yaoundé,Internship
2019-05-17,Développeur frontend and UX designer,https://www.jobinfocamer.com/job/20577/developpeur-frontend-and-ux-designer-a-agtx,AGTX,Yaoundé,Full-time
2019-05-17,Gestionnaire Système d Informations et Gestion Sénior,https://www.jobinfocamer.com/job/20575/gestionnaire-systeme-d-informations-et-gestion-senior-a-advans-cameroun,ADVANS CAMEROUN,Douala,Full-time
2019-05-15,Développeur Javascript Front-End,https://www.jobinfocamer.com/job/20548/developpeur-javascript-front-end-a-binghana-ltd,Binghana Ltd,Yaoundé,Internship
2019-05-15,Développeur Mobile IOS / Android,https://www.jobinfocamer.com/job/20547/developpeur-mobile-ios-android-a-binghana-ltd,Binghana Ltd,Yaoundé,Internship
2019-05-15,Web Designer (Intern),https://www.jobinfocamer.com/job/20543/web-designer-intern--a-expert-versions,Expert Versions,Douala,Internship
2019-05-14,DEVELOPPEUR FRONT-END,https://www.jobinfocamer.com/job/20522/developpeur-front-end-a-cotafric,COTAFRIC,Douala,Full-time
2019-05-09,BUSINESS SOLUTION ENGINEER,https://www.jobinfocamer.com/job/20466/business-solution-engineer-a-entreprise-de-ntic,ENTREPRISE DE NTIC,Yaoundé,Full-time
2019-05-08,Web Developer,https://www.jobinfocamer.com/job/20446/web-developer-a-peers-exchange-cameroon,Peers Exchange Cameroon,Douala,Full-time
2019-05-08,DÉVELOPPEUR/CONCEPTEUR/ANALYSTE,https://www.jobinfocamer.com/job/20448/developpeur-concepteur-analyste-a-cediane-sarl,CEDIANE SARL,Douala,Internship
2019-05-08,PROGRAMMEUR WEB ET MOBILE,https://www.jobinfocamer.com/job/20452/programmeur-web-et-mobile-a-gtic,GTIC,Douala,Part-time
2019-05-08,Ingénieur Support,https://www.jobinfocamer.com/job/20453/ingenieur-support-a-itgstore-consulting,ITGSTORE Consulting,Douala,Full-time
2019-05-08,DEVELOPPEUR LOGICIEL/SOFTWARE DEVELOPPER,https://www.jobinfocamer.com/job/20457/developpeur-logiciel-software-developper-a-gtic,GTIC,Douala,Part-time
2019-05-08,WEB DESIGNER,https://www.jobinfocamer.com/job/20455/web-designer-a-ewonga-sarl,EWONGA SARL,Douala,Part-time
2019-05-07,Chargé de suivi-évaluation,https://www.jobinfocamer.com/job/20441/charge-de-suivi-evaluation-a-la-croix-rouge-camerounaise-et-la-croix-rouge-francaise,La Croix-Rouge camerounaise et la Croix-Rouge française,Batouri - Est-Cameroun,Part-time
2019-05-06,Développeur web Senior,https://www.jobinfocamer.com/job/20419/developpeur-web-senior-a-universal-software,UNIVERSAL SOFTWARE,Douala,Part-time
2019-05-03,Webmaster,https://www.jobinfocamer.com/job/20401/webmaster-a-denis-and-lenora-foretia-foundation,Denis and Lenora Foretia Foundation,Yaoundé,Full-time
2019-05-03,Administrateur base de données MS SQL Server confirmé(e),https://www.jobinfocamer.com/job/20400/administrateur-base-de-donnees-ms-sql-server-confirme-e--a-entreprise-de-la-place,Entreprise de la place,Douala,Full-time
2019-05-02,Stage Académique en Analyse de Données,https://www.jobinfocamer.com/job/20389/stage-academique-en-analyse-de-donnees-a-shlife-sas,SHLIFE SAS,Douala,Internship
2019-04-30,Développeur Mobile,https://www.jobinfocamer.com/job/20362/developpeur-mobile-a-it-services,IT SERVICES,Yaoundé,Full-time
2019-04-26,Développeur Odoo,https://www.jobinfocamer.com/job/20339/developpeur-odoo-a-it-services,IT SERVICES,Yaoundé,Full-time
2019-04-25,Java Engineer,https://www.jobinfocamer.com/job/20321/java-engineer-a-rfo-consulting,RFO CONSULTING,Douala,Part-time
2019-04-24,"Freelancer WEB (Django, React JS)",https://www.jobinfocamer.com/job/20286/freelancer-web-django-react-js--a-ewonga-sarl,EWONGA SARL,Douala,Part-time
2019-04-18,Animateur des Ateliers Informatiques,https://www.jobinfocamer.com/job/20207/animateur-des-ateliers-informatiques-a-genius-center,Genius Center,Douala,Internship
2019-04-17,Développeur Web PRESTASHOP,https://www.jobinfocamer.com/job/20192/developpeur-web-prestashop-a-binghana-ltd,Binghana Ltd,Yaoundé,Full-time
2019-04-17,Intégrateur Web,https://www.jobinfocamer.com/job/20191/integrateur-web-a-binghana-ltd,Binghana Ltd,Yaoundé,Full-time
2019-04-17,Développeur BI,https://www.jobinfocamer.com/job/20193/developpeur-bi-a-it-services,IT SERVICES,Yaoundé,Full-time
2019-04-17,Développeur Mobile Flutter,https://www.jobinfocamer.com/job/20194/developpeur-mobile-flutter-a-it-services,IT SERVICES,Yaoundé,Full-time
2019-04-16,DÉVELOPPEUR D'APPLICATIONS MOBILES,https://www.jobinfocamer.com/job/20187/developpeur-d-applications-mobiles-a-ufi-payment-solutions,UFI PAYMENT SOLUTIONS,Yaoundé,Part-time
2019-04-15,FROND END( UI/UX) DEVELOPER AND WEB and GRAPHIC DESIGNER AT VTC,https://www.jobinfocamer.com/job/20165/frond-end-ui-ux-developer-and-web-and-graphic-designer-at-vtc-a-vtc,VTC,Douala,Full-time
2019-04-14,Database Administrator,https://www.jobinfocamer.com/job/20147/database-administrator-a-cidc-s-a-,CIDC S.A.,Yaoundé,Full-time
2019-04-12,Chef d'équipe de développement JAVA JEE SPRING,https://www.jobinfocamer.com/job/20129/chef-d-equipe-de-developpement-java-jee-spring-a-it-services,IT SERVICES,Yaoundé,Full-time
2019-04-11,Développeur Web,https://www.jobinfocamer.com/job/20118/developpeur-web-a-paykap-mobile-money,PayKap Mobile Money,Douala,Full-time
2019-04-10,RESPONSABLE INFORMATIQUE,https://www.jobinfocamer.com/job/20111/responsable-informatique-a-auto-22-industry-sarl,AUTO 22 INDUSTRY SARL,Douala,Full-time
2019-04-08,DÉVELOPPEUR JAVA JEE SPRING,https://www.jobinfocamer.com/job/20079/developpeur-java-jee-spring-a-it-services,IT SERVICES,Yaoundé,Full-time
2019-04-06,Développeur Web,https://www.jobinfocamer.com/job/20069/developpeur-web-a-donsyl,DONSYL,Yaoundé,Internship
2019-04-06,ICT Focal Point,https://www.jobinfocamer.com/job/20066/ict-focal-point-a-organisation-mondiale-de-la-sante,ORGANISATION MONDIALE DE LA SANTE,Yaoundé,Part-time
2019-04-04,Développeur d'applications,https://www.jobinfocamer.com/job/20044/developpeur-d-applications-a-smopaye-sarl,SMOPAYE SARL,Yaoundé,Full-time
2019-04-03,Stagiaire développeur Web,https://www.jobinfocamer.com/job/20032/stagiaire-developpeur-web-a-betuulabs,Betuulabs,Douala,Internship
2019-04-02,Développeur(s) stagiaire(s),https://www.jobinfocamer.com/job/20018/developpeur-s-stagiaire-s--a-mainic-sas,Mainic SAS,Douala,Internship
2019-03-29,Développeur  Web programmation orientée objet (POO),https://www.jobinfocamer.com/job/19972/developpeur-web-programmation-orientee-objet-poo--a-paykap-mobile-money,PayKap Mobile Money,Douala,Full-time
2019-03-29,"Designers, Developers and Robotics engineers wanted",https://www.jobinfocamer.com/job/19970/designers-developers-and-robotics-engineers-wanted-a-genius-center,Genius Center,Douala,Full-time
2019-03-27,Stage préemploi Ingénieur système embarqué,https://www.jobinfocamer.com/job/19953/stage-preemploi-ingenieur-systeme-embarque-a-bao-sarl,BAO SARL,Douala,Internship
2019-03-26,Développeur Web JEE,https://www.jobinfocamer.com/job/19933/developpeur-web-jee-a-it-services,IT SERVICES,Yaoundé,Full-time
2019-03-22,Formateur expérimenté en pack office,https://www.jobinfocamer.com/job/19898/formateur-experimente-en-pack-office-a-archipel,ARCHIPEL,Douala,Full-time
2019-03-21,QUALITY ASSURANCE ENGINEER (MOBILE AND WEB APPS),https://www.jobinfocamer.com/job/19876/quality-assurance-engineer-mobile-and-web-apps--a-maviance-cameroon-plc,Maviance Cameroon PLC,Douala,Full-time
2019-03-21,Infrastructure Server and Desktop Support Services Officer,https://www.jobinfocamer.com/job/19868/infrastructure-server-and-desktop-support-services-officer-a-ecobank-cameroun,ECOBANK CAMEROUN,Douala,Full-time
2019-03-20,Technicien en télécommunication,https://www.jobinfocamer.com/job/19859/technicien-en-telecommunication-a-telecom-upgrade,TELECOM UPGRADE,Douala et Yaoundé,Internship
2019-03-19,ICT Supervisor,https://www.jobinfocamer.com/job/19840/ict-supervisor-a-doctors-without-borders,Doctors Without Borders,Buéa,Part-time
2019-03-17,Développeur d applications web Java EE et mobile hybride avec IONIC,https://www.jobinfocamer.com/job/19813/developpeur-d-applications-web-java-ee-et-mobile-hybride-avec-ionic-a-jas-sarl,JAS sarl,Yaoundé,Part-time
2019-03-15,Stagiaires développeurs,https://www.jobinfocamer.com/job/19794/stagiaires-developpeurs-a-h2-altitude,H2 Altitude,Yaoundé,Internship
2019-03-15,COMMUNITY MANAGER,https://www.jobinfocamer.com/job/19792/community-manager-a-css-engineering,CSS ENGINEERING,Douala,Internship
2019-03-12,Développeur Web (Télétravail),https://www.jobinfocamer.com/job/19744/developpeur-web-teletravail--a-it-services,IT SERVICES,Yaoundé,Internship
2019-03-10,Développeur Web J2E,https://www.jobinfocamer.com/job/19724/developpeur-web-j2e-a-it-services,IT SERVICES,Yaoundé,Full-time
2019-03-09,Stage Académique Développeur logiciel,https://www.jobinfocamer.com/job/19716/stage-academique-developpeur-logiciel-a-bao-sarl,BAO SARL,Douala,Internship
2019-03-05,CADRE DÉVELOPPEUR,https://www.jobinfocamer.com/job/19647/cadre-developpeur-a-tradex-sa,TRADEX SA,Douala,Full-time
2019-03-04,DATA ANALYST,https://www.jobinfocamer.com/job/19639/data-analyst-a-africa-food-distribution-sa,AFRICA FOOD DISTRIBUTION SA,Douala,Full-time
2019-03-02,Développeur,https://www.jobinfocamer.com/job/19619/developpeur-a-cediane-sarl,CEDIANE SARL,Douala,Part-time
2019-03-01,Développeur Web,https://www.jobinfocamer.com/job/19616/developpeur-web-a-cameroun-digital,Cameroun Digital,Douala,Internship
2019-02-26,DEVELOPPEUR FULL STACK,https://www.jobinfocamer.com/job/19565/developpeur-full-stack-a-artitalent,ARTITALENT,Yaoundé,Internship
2019-02-22,Webdesigner,https://www.jobinfocamer.com/job/19523/webdesigner-a-engie-soft-sarl,Engie Soft Sarl,Douala,Part-time
2019-02-18,Technico-commercial,https://www.jobinfocamer.com/job/19479/technico-commercial-a-mobility-cloud,Mobility Cloud,Yaoundé,Full-time
2019-02-16,Electronicien,https://www.jobinfocamer.com/job/19454/electronicien-a-sbc-sarl,SBC SARL,Douala,Internship
2019-02-16,Analyste-programmeur,https://www.jobinfocamer.com/job/19453/analyste-programmeur-a-sbc-sarl,SBC SARL,Douala,Internship
2019-02-15,DÉVELOPPEURS FREELANCE,https://www.jobinfocamer.com/job/19448/developpeurs-freelance-a-cabinet-affides,Cabinet AFFIDES,Douala et Yaoundé,Full-time
2019-02-15,Web design,https://www.jobinfocamer.com/job/19445/web-design-a-mobility-cloud,Mobility Cloud,Yaoundé,Internship
2019-02-15,Gestionnaire site internet,https://www.jobinfocamer.com/job/19443/gestionnaire-site-internet-a-h-market-center,H-Market Center,Douala,Part-time
2019-02-15,Développeurs Web (Stage Pré-emploi),https://www.jobinfocamer.com/job/19441/developpeurs-web-stage-pre-emploi--a-ktc-center,KTC-CENTER,Yaoundé,Internship
2019-02-14,Développeur  Web C# ou ASP.NET,https://www.jobinfocamer.com/job/19421/developpeur-web-c-ou-asp-net-a-paykap-mobile-money,PayKap Mobile Money,Douala,Full-time
2019-02-14,DÉVELOPPEUR BACK-END ET FRONT-END,https://www.jobinfocamer.com/job/19428/developpeur-back-end-et-front-end-a-cabinet-affides,Cabinet AFFIDES,Yaoundé,Full-time
2019-02-12,DEVELOPPEUR BACKEND SYMFONY   FOU DE CODE ET FUN,https://www.jobinfocamer.com/job/19398/developpeur-backend-symfony-fou-de-code-et-fun-a-gibraltech,GIBRALTECH,Douala,Internship
2019-02-12,DEVELOPPEUR MOBILE FRONTEND(IONIC 3+)   FOU DE CODE ET FUN,https://www.jobinfocamer.com/job/19400/developpeur-mobile-frontend-ionic-3-fou-de-code-et-fun-a-gibraltech,GIBRALTECH,Douala,Internship
2019-02-11,Chef de projet Web/ Développement Digital,https://www.jobinfocamer.com/job/19383/chef-de-projet-web-developpement-digital-a-easy-group,EASY GROUP,Douala,Part-time
2019-02-09,CONTENT MANAGER,https://www.jobinfocamer.com/job/19368/content-manager-a-h-market-center,H-Market Center,Douala,Part-time
2019-02-08,Informaticien en maintenance informatique et réseau,https://www.jobinfocamer.com/job/19352/informaticien-en-maintenance-informatique-et-reseau-a-sodecoton,SODECOTON,Garoua,Full-time
2019-02-08,Webmaster,https://www.jobinfocamer.com/job/19351/webmaster-a-sodecoton,SODECOTON,Garoua,Full-time
2019-02-08,Développeur,https://www.jobinfocamer.com/job/19350/developpeur-a-sodecoton,SODECOTON,Garoua,Full-time
2019-02-08,Responsable de la Sécurité SI,https://www.jobinfocamer.com/job/19349/responsable-de-la-securite-si-a-sodecoton,SODECOTON,Garoua,Full-time
2019-02-05,STAGIAIRE RESPONSABLE SYSTÈME D INFORMATION,https://www.jobinfocamer.com/job/19323/stagiaire-responsable-systeme-d-information-a-entreprise-de-ntic,ENTREPRISE DE NTIC,Yaoundé,Internship
2019-01-31,Stagiaire assistant(e) au Laboratoire de fabrication numérique Ongola Fablab,https://www.jobinfocamer.com/job/19281/stagiaire-assistant-e-au-laboratoire-de-fabrication-numerique-ongola-fablab-a-agence-universitaire-de-la-francophonie-auf-,Agence universitaire de la Francophonie(AUF),Yaoundé,Internship
2019-01-31,Dévelopeur Wordpress/Prestashop,https://www.jobinfocamer.com/job/19266/developeur-wordpress-prestashop-a-soft-energy,Soft-Energy,Douala,Part-time
2019-01-30,DEVELOPPEUR WEB BACKEND (NODE JS)   FOU DE CODE ET FUN,https://www.jobinfocamer.com/job/19260/developpeur-web-backend-node-js-fou-de-code-et-fun-a-gibraltech,GIBRALTECH,Douala,Internship
2019-01-30,DEVELOPPEUR MOBILE FRONTEND(IONIC 3+)   FOU DE CODE ET FUN,https://www.jobinfocamer.com/job/19259/developpeur-mobile-frontend-ionic-3-fou-de-code-et-fun-a-gibraltech,GIBRALTECH,Douala,Internship
2019-01-30,DEVELOPPEUR WEB BACKEND   FOU DE CODE ET FUN,https://www.jobinfocamer.com/job/19261/developpeur-web-backend-fou-de-code-et-fun-a-gibraltech,GIBRALTECH,Douala,Internship
2019-01-29,Développeur informatique,https://www.jobinfocamer.com/job/19253/developpeur-informatique-a-cenkyah,CENKYAH,Douala,Internship
2019-01-28,"Développeur Java ERP Idempiere, Adempiere",https://www.jobinfocamer.com/job/19244/developpeur-java-erp-idempiere-adempiere-a-advance-it-group,ADVANCE IT GROUP,Yaoundé,Full-time
2019-01-28,Développeur Java WEB,https://www.jobinfocamer.com/job/19243/developpeur-java-web-a-advance-it-group,ADVANCE IT GROUP,Yaoundé,Full-time
2019-01-28,INGÉNIEUR(E) D'AFFAIRES,https://www.jobinfocamer.com/job/19232/ingenieur-e-d-affaires-a-entreprise-de-ntic,ENTREPRISE DE NTIC,Yaoundé,Full-time
2019-01-27,GESTIONNAIRE DE CONTENU WEB,https://www.jobinfocamer.com/job/19228/gestionnaire-de-contenu-web-a-sharepoint-logistics-and-services,SharePoint Logistics and Services,Maroua,Part-time
2019-01-27,Dévéloppeur Intégrateur Web/Mobile,https://www.jobinfocamer.com/job/19218/developpeur-integrateur-web-mobile-a-smart-tech-sarl,SMART TECH SARL,Douala,Full-time
2019-01-21,TECHNICIENS DE MAINTENANCE ORDINATEURS ET IMPRIMANTES,https://www.jobinfocamer.com/job/19117/techniciens-de-maintenance-ordinateurs-et-imprimantes-a-palais-de-la-micro,PALAIS DE LA MICRO,Yaoundé,Full-time
2019-01-20,Computer Scientists,https://www.jobinfocamer.com/job/19109/computer-scientists-a-yfa-group,YFA GROUP,Douala,Full-time
2019-01-20,INFORMATICIENS,https://www.jobinfocamer.com/job/19108/informaticiens-a-yfa-group,YFA GROUP,Douala,Full-time
2019-01-19,Technicien systèmes et reseaux,https://www.jobinfocamer.com/job/19093/technicien-systemes-et-reseaux-a-grow-services-nos-sarl,Grow Services Nos Sarl,Douala,Full-time
2019-01-14,Head of IT Support et Maintenance Service,https://www.jobinfocamer.com/job/19048/head-of-it-support-et-maintenance-service-a-pan-african-savings-loans-cameroun-s-a,PAN AFRICAN SAVINGS & LOANS CAMEROUN S.A,Douala,Full-time
2019-01-11,INFORMATICIEN,https://www.jobinfocamer.com/job/19019/informaticien-a-abs-holding,ABS HOLDING,Yaoundé,Part-time
2019-01-11,"Développeur Web, Liferay",https://www.jobinfocamer.com/job/19009/developpeur-web-liferay-a-ewonga-sarl,EWONGA Sarl,Douala,Full-time
2019-01-10,Administrateur du système d'information,https://www.jobinfocamer.com/job/18989/administrateur-du-systeme-d-information-a-hightechtelecoms,HighTechTelecoms,Douala,Full-time
2019-01-09,TECHNICIEN SUPERIEUR EN E-COMMERCE ET RESEAU,https://www.jobinfocamer.com/job/18971/technicien-superieur-en-e-commerce-et-reseau-a-finex,FINEX,Yaoundé,Full-time
2019-01-08,DEVELOPPEUR JAVA,https://www.jobinfocamer.com/job/18965/developpeur-java-a-afrologix,AFROLOGIX,Yaoundé,Full-time
2019-01-07,TECHNICIEN SYSTEMES ET RESEAUX,https://www.jobinfocamer.com/job/18957/technicien-systemes-et-reseaux-a-twingo-sarl,Twingo SARL,Yaoundé,Internship
2019-01-03,Ingénieur Génie Logiciel,https://www.jobinfocamer.com/job/18888/ingenieur-genie-logiciel-a-finex,FINEX,Yaoundé,Full-time
2019-01-02,Charge de Projet Digital,https://www.jobinfocamer.com/job/18874/charge-de-projet-digital-a-vendor-marketing,VENDOR & MARKETING,Yaoundé,Internship
2019-01-02,Développeur Web et Mobile,https://www.jobinfocamer.com/job/18872/developpeur-web-et-mobile-a-mainic-sas,Mainic SAS,Douala,Internship
2019-01-02,Développeur web,https://www.jobinfocamer.com/job/18869/developpeur-web-a-betuulabs,Betuulabs,Douala,Internship
2019-01-02,Développeur Web,https://www.jobinfocamer.com/job/18867/developpeur-web-a-foza-services,FOZA SERVICES,Douala,Internship
2018-12-31,IT Assistant,https://www.jobinfocamer.com/job/18864/it-assistant-a-pnud-cameroun,PNUD Cameroun,Yaoundé,Part-time
2018-12-27,Développeur Android Senior,https://www.jobinfocamer.com/job/18835/developpeur-android-senior-a-stillforce-ltd,STILLFORCE LTD,Douala,Part-time
2018-12-27,INTÉGRATEUR WEB/MOBILE,https://www.jobinfocamer.com/job/18834/integrateur-web-mobile-a-stillforce-ltd,STILLFORCE LTD,Douala,Part-time
2018-12-25,Développeur Android,https://www.jobinfocamer.com/job/18810/developpeur-android-a-digital-academy,Digital Academy,Yaoundé,Full-time
2018-12-21,Information Management Assistant,https://www.jobinfocamer.com/job/18786/information-management-assistant-a-pnud-cameroun,PNUD Cameroun,Kousseri,Part-time
2018-12-20,Assistant au département de la logistique,https://www.jobinfocamer.com/job/18776/assistant-au-departement-de-la-logistique-a-cediane-sarl,CEDIANE SARL,Douala,Part-time
2018-12-20,Infrastructure and Solution Specialist,https://www.jobinfocamer.com/job/18770/infrastructure-and-solution-specialist-a-cotco,COTCO,Douala,Full-time
2018-12-17,Technicien de maintenace de réseaux et système informatique,https://www.jobinfocamer.com/job/18747/technicien-de-maintenace-de-reseaux-et-systeme-informatique-a-scimpos,SCIMPOS,Douala,Full-time
2018-12-13,Designer et Developpeur web,https://www.jobinfocamer.com/job/18714/designer-et-developpeur-web-a-betuulabs,Betuulabs,Douala,Internship
2018-12-12,Programmeur,https://www.jobinfocamer.com/job/18707/programmeur-a-noobysee,NOOBYSEE,Douala,Part-time
2018-12-12,Développeur Web,https://www.jobinfocamer.com/job/18705/developpeur-web-a-yoomee-cameroun,YooMee Cameroun,Douala,Full-time
2018-12-12,Enseignant d Informatique et Développeur Web,https://www.jobinfocamer.com/job/18699/enseignant-d-informatique-et-developpeur-web-a-camerweb,CamerWeb,Yaoundé,Full-time
2018-12-11,Commerciaux Freelance B2B,https://www.jobinfocamer.com/job/18696/commerciaux-freelance-b2b-a-techsoft-web-agency,TechSoft Web Agency,Douala,Full-time
2018-12-09,DEVELOPPEUR WEB   FRONT et BACK,https://www.jobinfocamer.com/job/18680/developpeur-web-front-et-back-a-techno-dev,TECHNO DEV,Yaoundé,Full-time
2018-12-05,ICT Officer,https://www.jobinfocamer.com/job/18654/ict-officer-a-nascent-solutions-inc-,"Nascent Solutions, Inc.",Kumbo,Part-time
2018-12-05,Technicien de réseau informatique,https://www.jobinfocamer.com/job/18651/technicien-de-reseau-informatique-a-incc,INCC,Yaoundé,Full-time
2018-12-04,JUNIOR ASSISTANTS DÉVELOPPEURS WEB ET MOBILE,https://www.jobinfocamer.com/job/18641/junior-assistants-developpeurs-web-et-mobile-a-attractive-corp-associates,Attractive Corp & Associates,Douala,Part-time
2018-12-04,DEVELOPPEURS WEB ET MOBILE FULL STACK H/F,https://www.jobinfocamer.com/job/18637/developpeurs-web-et-mobile-full-stack-h-f-a-attractive-corp-associates,Attractive Corp & Associates,Douala,Full-time
2018-11-30,Développeur Web,https://www.jobinfocamer.com/job/18596/developpeur-web-a-smartworld,SMARTWORLD,Douala,Full-time
2018-11-29,TECHNICO-COMMERCIAL IT EXPERT,https://www.jobinfocamer.com/job/18583/technico-commercial-it-expert-a-entreprise-de-la-place,Entreprise de la place,Douala,Full-time
2018-11-29,INGENIEUR RESEAU ET SYSTEME INFORMATIQUE,https://www.jobinfocamer.com/job/18581/ingenieur-reseau-et-systeme-informatique-a-entreprise-de-la-place,Entreprise de la place,Douala,Full-time
2018-11-26,Responsable commercial(e),https://www.jobinfocamer.com/job/18566/responsable-commercial-e--a-ticnov,TICNOV,Douala,Full-time
2018-11-25,IT Assistant Maroua,https://www.jobinfocamer.com/job/18543/it-assistant-maroua-a-plan-cameroon,Plan Cameroon,Maroua,Part-time
2018-11-22,CONSULTANT BI et BIG DATA,https://www.jobinfocamer.com/job/18511/consultant-bi-et-big-data-a-philjohn-technologies,PHILJOHN TECHNOLOGIES,Douala,Part-time
2018-11-22,STAGIAIRE BI et BIG DATA,https://www.jobinfocamer.com/job/18512/stagiaire-bi-et-big-data-a-philjohn-technologies,PHILJOHN TECHNOLOGIES,Douala,Internship
2018-11-21,Développeur,https://www.jobinfocamer.com/job/18500/developpeur-a-thelema-group,Thélema GROUP,Douala,Internship
2018-11-21,Développement web,https://www.jobinfocamer.com/job/18496/developpement-web-a-normalis-consulting,Normalis Consulting,Douala,Internship
2018-11-19,Intern IT Assistant,https://www.jobinfocamer.com/job/18463/intern-it-assistant-a-plan-cameroon,Plan Cameroon,Yaoundé,Internship
